county,precinct,office,district,party,candidate,votes,election_day,provisional,absentee
Carbon,Banks Township,President,,DEM,Registered Voters,304,,,
Carbon,Beaver Meadows Borough,President,,DEM,Registered Voters,192,,,
Carbon,Bowmanstown Borough,President,,DEM,Registered Voters,181,,,
Carbon,East Penn Township - North,President,,DEM,Registered Voters,285,,,
Carbon,East Penn Township - South,President,,DEM,Registered Voters,282,,,
Carbon,Banks Township,President,,DEM,Joseph R Biden Jr,66,49,0,17
Carbon,Beaver Meadows Borough,President,,DEM,Joseph R Biden Jr,24,18,0,6
Carbon,Bowmanstown Borough,President,,DEM,Joseph R Biden Jr,44,26,0,18
Carbon,East Penn Township - North,President,,DEM,Joseph R Biden Jr,68,28,0,40
Carbon,East Penn Township - South,President,,DEM,Joseph R Biden Jr,70,38,0,32
Carbon,Banks Township,President,,DEM,Dean Phillips,13,12,0,1
Carbon,Beaver Meadows Borough,President,,DEM,Dean Phillips,2,2,0,0
Carbon,Bowmanstown Borough,President,,DEM,Dean Phillips,6,6,0,0
Carbon,East Penn Township - North,President,,DEM,Dean Phillips,10,9,0,1
Carbon,East Penn Township - South,President,,DEM,Dean Phillips,6,4,0,2
Carbon,Banks Township,President,,DEM,Write-In Unresolved,3,3,0,0
Carbon,Beaver Meadows Borough,President,,DEM,Write-In Unresolved,1,0,0,1
Carbon,Bowmanstown Borough,President,,DEM,Write-In Unresolved,2,2,0,0
Carbon,East Penn Township - North,President,,DEM,Write-In Unresolved,6,5,0,1
Carbon,East Penn Township - South,President,,DEM,Write-In Unresolved,3,1,0,2
Carbon,East Side Borough,President,,DEM,Registered Voters,61,,,
Carbon,Franklin Township -Independent,President,,DEM,Registered Voters,214,,,
Carbon,Franklin Township - Harrity,President,,DEM,Registered Voters,341,,,
Carbon,Franklin Township - LongRun,President,,DEM,Registered Voters,273,,,
Carbon,Jim Thorpe Borough -Second Ward,President,,DEM,Registered Voters,226,,,
Carbon,Jim Thorpe Borough - FirstWard,President,,DEM,Registered Voters,306,,,
Carbon,East Side Borough,President,,DEM,Joseph R Biden Jr,16,7,0,9
Carbon,Franklin Township -Independent,President,,DEM,Joseph R Biden Jr,27,15,0,12
Carbon,Franklin Township - Harrity,President,,DEM,Joseph R Biden Jr,78,45,0,33
Carbon,Franklin Township - LongRun,President,,DEM,Joseph R Biden Jr,61,28,0,33
Carbon,Jim Thorpe Borough -Second Ward,President,,DEM,Joseph R Biden Jr,54,32,0,22
Carbon,Jim Thorpe Borough - FirstWard,President,,DEM,Joseph R Biden Jr,69,40,0,29
Carbon,East Side Borough,President,,DEM,Dean Phillips,1,0,0,1
Carbon,Franklin Township -Independent,President,,DEM,Dean Phillips,4,3,0,1
Carbon,Franklin Township - Harrity,President,,DEM,Dean Phillips,9,8,0,1
Carbon,Franklin Township - LongRun,President,,DEM,Dean Phillips,9,7,0,2
Carbon,Jim Thorpe Borough -Second Ward,President,,DEM,Dean Phillips,7,6,0,1
Carbon,Jim Thorpe Borough - FirstWard,President,,DEM,Dean Phillips,12,9,0,3
Carbon,East Side Borough,President,,DEM,Write-In Unresolved,0,0,0,0
Carbon,Franklin Township -Independent,President,,DEM,Write-In Unresolved,0,0,0,0
Carbon,Franklin Township - Harrity,President,,DEM,Write-In Unresolved,6,4,0,2
Carbon,Franklin Township - LongRun,President,,DEM,Write-In Unresolved,2,2,0,0
Carbon,Jim Thorpe Borough -Second Ward,President,,DEM,Write-In Unresolved,3,3,0,0
Carbon,Jim Thorpe Borough - FirstWard,President,,DEM,Write-In Unresolved,2,2,0,0
Carbon,Jim Thorpe Borough - FifthWard,President,,DEM,Registered Voters,334,,,
Carbon,Jim Thorpe Borough - FourthWard,President,,DEM,Registered Voters,182,,,
Carbon,Jim Thorpe Borough - ThirdWard,President,,DEM,Registered Voters,352,,,
Carbon,Kidder Township - North,President,,DEM,Registered Voters,115,,,
Carbon,Kidder Township - South,President,,DEM,Registered Voters,291,,,
Carbon,Lansford Borough - East,President,,DEM,Registered Voters,407,,,
Carbon,Jim Thorpe Borough - FifthWard,President,,DEM,Joseph R Biden Jr,93,64,0,29
Carbon,Jim Thorpe Borough - FourthWard,President,,DEM,Joseph R Biden Jr,60,30,0,30
Carbon,Jim Thorpe Borough - ThirdWard,President,,DEM,Joseph R Biden Jr,95,54,0,41
Carbon,Kidder Township - North,President,,DEM,Joseph R Biden Jr,27,13,0,14
Carbon,Kidder Township - South,President,,DEM,Joseph R Biden Jr,43,25,0,18
Carbon,Lansford Borough - East,President,,DEM,Joseph R Biden Jr,68,31,0,37
Carbon,Jim Thorpe Borough - FifthWard,President,,DEM,Dean Phillips,8,4,0,4
Carbon,Jim Thorpe Borough - FourthWard,President,,DEM,Dean Phillips,11,6,0,5
Carbon,Jim Thorpe Borough - ThirdWard,President,,DEM,Dean Phillips,21,18,0,3
Carbon,Kidder Township - North,President,,DEM,Dean Phillips,4,2,0,2
Carbon,Kidder Township - South,President,,DEM,Dean Phillips,7,7,0,0
Carbon,Lansford Borough - East,President,,DEM,Dean Phillips,24,16,0,8
Carbon,Jim Thorpe Borough - FifthWard,President,,DEM,Write-In Unresolved,6,4,0,2
Carbon,Jim Thorpe Borough - FourthWard,President,,DEM,Write-In Unresolved,1,1,0,0
Carbon,Jim Thorpe Borough - ThirdWard,President,,DEM,Write-In Unresolved,9,9,0,0
Carbon,Kidder Township - North,President,,DEM,Write-In Unresolved,0,0,0,0
Carbon,Kidder Township - South,President,,DEM,Write-In Unresolved,5,5,0,0
Carbon,Lansford Borough - East,President,,DEM,Write-In Unresolved,6,4,0,2
Carbon,Lansford Borough - Middle,President,,DEM,Registered Voters,236,,,
Carbon,Lansford Borough - West,President,,DEM,Registered Voters,241,,,
Carbon,Lausanne Township,President,,DEM,Registered Voters,50,,,
Carbon,Lehigh Township,President,,DEM,Registered Voters,57,,,
Carbon,Lehighton Borough - FirstWard,President,,DEM,Registered Voters,416,,,
Carbon,Lehighton Borough - SecondWard,President,,DEM,Registered Voters,378,,,
Carbon,Lansford Borough - Middle,President,,DEM,Joseph R Biden Jr,43,17,0,26
Carbon,Lansford Borough - West,President,,DEM,Joseph R Biden Jr,39,23,0,16
Carbon,Lausanne Township,President,,DEM,Joseph R Biden Jr,10,0,0,10
Carbon,Lehigh Township,President,,DEM,Joseph R Biden Jr,10,5,0,5
