county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Adams,Abbottstown,Registered Voters,,,,652,,,
Adams,Abbottstown,Ballots Cast,,,,509,398,108,3
Adams,Abbottstown,Ballots Cast - Blank,,,,0,0,0,0
Adams,Abbottstown,President,,DEM,HARRIS and WALZ,150,100,48,2
Adams,Abbottstown,President,,REP,TRUMP and VANCE,350,290,59,1
Adams,Abbottstown,President,,LIB,OLIVER and TER MAAT,4,3,1,0
Adams,Abbottstown,President,,GNP,STEIN and WARE,3,3,0,0
Adams,Abbottstown,President,,,Write-ins,0,0,0,0
Adams,Abbottstown,President,,,Not Assigned,0,0,0,0
Adams,Abbottstown,President,,,Over Votes,2,2,0,0
Adams,Abbottstown,President,,,Under Votes,0,0,0,0
Adams,Abbottstown,U.S. Senate,,DEM,ROBERT P CASEY JR,149,101,46,2
Adams,Abbottstown,U.S. Senate,,REP,DAVE MCCORMICK,329,272,56,1
Adams,Abbottstown,U.S. Senate,,LIB,JOHN C THOMAS,13,11,2,0
Adams,Abbottstown,U.S. Senate,,GNP,LEILA HAZOU,9,8,1,0
Adams,Abbottstown,U.S. Senate,,CST,MARTY SELKER,3,2,1,0
Adams,Abbottstown,U.S. Senate,,,Write-ins,0,0,0,0
Adams,Abbottstown,U.S. Senate,,,Not Assigned,0,0,0,0
Adams,Abbottstown,U.S. Senate,,,Over Votes,0,0,0,0
Adams,Abbottstown,U.S. Senate,,,Under Votes,6,4,2,0
Adams,Abbottstown,Attorney General,,DEM,EUGENE DEPASQUALE,135,91,42,2
Adams,Abbottstown,Attorney General,,REP,DAVE SUNDAY,348,285,62,1
Adams,Abbottstown,Attorney General,,LIB,ROBERT COWBURN,13,12,1,0
Adams,Abbottstown,Attorney General,,GNP,RICHARD L WEISS,3,2,1,0
Adams,Abbottstown,Attorney General,,CST,JUSTIN L MAGILL,2,2,0,0
Adams,Abbottstown,Attorney General,,FWD,ERIC L SETTLE,1,1,0,0
Adams,Abbottstown,Attorney General,,,Write-ins,0,0,0,0
Adams,Abbottstown,Attorney General,,,Not Assigned,0,0,0,0
Adams,Abbottstown,Attorney General,,,Over Votes,0,0,0,0
Adams,Abbottstown,Attorney General,,,Under Votes,7,5,2,0
Adams,Abbottstown,Auditor General,,DEM,MALCOLM KENYATTA,130,88,40,2
Adams,Abbottstown,Auditor General,,REP,TIM DEFOOR,343,282,60,1
Adams,Abbottstown,Auditor General,,LIB,REECE SMITH,17,14,3,0
Adams,Abbottstown,Auditor General,,ASP,ERIC K ANTON,1,1,0,0
Adams,Abbottstown,Auditor General,,CST,BOB GOODRICH,8,7,1,0
Adams,Abbottstown,Auditor General,,,Write-ins,0,0,0,0
Adams,Abbottstown,Auditor General,,,Not Assigned,0,0,0,0
Adams,Abbottstown,Auditor General,,,Over Votes,0,0,0,0
Adams,Abbottstown,Auditor General,,,Under Votes,10,6,4,0
Adams,Abbottstown,State Treasurer,,DEM,ERIN MCCLELLAND,123,82,39,2
