candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Lycoming,0100 ANTHONY TOWNSHIP,573
,Ballots Cast,,,Lycoming,0100 ANTHONY TOWNSHIP,399
,Straight Party,,DEM,Lycoming,0100 ANTHONY TOWNSHIP,23
,Straight Party,,REP,Lycoming,0100 ANTHONY TOWNSHIP,262
,Straight Party,,GRN,Lycoming,0100 ANTHONY TOWNSHIP,1
,Straight Party,,LIB,Lycoming,0100 ANTHONY TOWNSHIP,0
Bob Casey Jr,U.S. Senate,,DEM,Lycoming,0100 ANTHONY TOWNSHIP,65
Lou Barletta,U.S. Senate,,REP,Lycoming,0100 ANTHONY TOWNSHIP,314
Neal Gale,U.S. Senate,,GRN,Lycoming,0100 ANTHONY TOWNSHIP,3
Dale R Kerns Jr,U.S. Senate,,LIB,Lycoming,0100 ANTHONY TOWNSHIP,4
Write In Votes,U.S. Senate,,,Lycoming,0100 ANTHONY TOWNSHIP,0
Tom Wolf,Governor,,DEM,Lycoming,0100 ANTHONY TOWNSHIP,74
Scott R. Wagner,Governor,,REP,Lycoming,0100 ANTHONY TOWNSHIP,309
Paul Glover,Governor,,GRN,Lycoming,0100 ANTHONY TOWNSHIP,1
Ken V. Krawchuk,Governor,,LIB,Lycoming,0100 ANTHONY TOWNSHIP,5
Write In Votes,Governor,,,Lycoming,0100 ANTHONY TOWNSHIP,0
Marc Friedenberg,U.S. House,12,DEM,Lycoming,0100 ANTHONY TOWNSHIP,52
Tom Marino,U.S. House,12,REP,Lycoming,0100 ANTHONY TOWNSHIP,334
Write In Votes,U.S. House,12,,Lycoming,0100 ANTHONY TOWNSHIP,0
Linda Kay Sosniak,State House,84,DEM,Lycoming,0100 ANTHONY TOWNSHIP,47
Garth Everett,State House,84,REP,Lycoming,0100 ANTHONY TOWNSHIP,343
Write In Votes,State House,84,,Lycoming,0100 ANTHONY TOWNSHIP,0
Airneezer Page,State House,83,DEM,Lycoming,0100 ANTHONY TOWNSHIP,
Jeff Wheeland,State House,83,REP,Lycoming,0100 ANTHONY TOWNSHIP,
Write In Votes,State House,83,,Lycoming,0100 ANTHONY TOWNSHIP,
,Registered Voters,,,Lycoming,0200 ARMSTRONG TOWNSHIP,454
,Ballots Cast,,,Lycoming,0200 ARMSTRONG TOWNSHIP,272
,Straight Party,,DEM,Lycoming,0200 ARMSTRONG TOWNSHIP,31
,Straight Party,,REP,Lycoming,0200 ARMSTRONG TOWNSHIP,134
,Straight Party,,GRN,Lycoming,0200 ARMSTRONG TOWNSHIP,0
,Straight Party,,LIB,Lycoming,0200 ARMSTRONG TOWNSHIP,0
Bob Casey Jr,U.S. Senate,,DEM,Lycoming,0200 ARMSTRONG TOWNSHIP,61
Lou Barletta,U.S. Senate,,REP,Lycoming,0200 ARMSTRONG TOWNSHIP,201
Neal Gale,U.S. Senate,,GRN,Lycoming,0200 ARMSTRONG TOWNSHIP,4
Dale R Kerns Jr,U.S. Senate,,LIB,Lycoming,0200 ARMSTRONG TOWNSHIP,1
Write In Votes,U.S. Senate,,,Lycoming,0200 ARMSTRONG TOWNSHIP,0
Tom Wolf,Governor,,DEM,Lycoming,0200 ARMSTRONG TOWNSHIP,70
Scott R. Wagner,Governor,,REP,Lycoming,0200 ARMSTRONG TOWNSHIP,195
Paul Glover,Governor,,GRN,Lycoming,0200 ARMSTRONG TOWNSHIP,1
Ken V. Krawchuk,Governor,,LIB,Lycoming,0200 ARMSTRONG TOWNSHIP,3
Write In Votes,Governor,,,Lycoming,0200 ARMSTRONG TOWNSHIP,0
Marc Friedenberg,U.S. House,12,DEM,Lycoming,0200 ARMSTRONG TOWNSHIP,60
Tom Marino,U.S. House,12,REP,Lycoming,0200 ARMSTRONG TOWNSHIP,203
Write In Votes,U.S. House,12,,Lycoming,0200 ARMSTRONG TOWNSHIP,0
Linda Kay Sosniak,State House,84,DEM,Lycoming,0200 ARMSTRONG TOWNSHIP,
Garth Everett,State House,84,REP,Lycoming,0200 ARMSTRONG TOWNSHIP,
Write In Votes,State House,84,,Lycoming,0200 ARMSTRONG TOWNSHIP,
Airneezer Page,State House,83,DEM,Lycoming,0200 ARMSTRONG TOWNSHIP,53
Jeff Wheeland,State House,83,REP,Lycoming,0200 ARMSTRONG TOWNSHIP,214
Write In Votes,State House,83,,Lycoming,0200 ARMSTRONG TOWNSHIP,0
,Registered Voters,,,Lycoming,0300 BASTRESS TOWNSHIP,354
,Ballots Cast,,,Lycoming,0300 BASTRESS TOWNSHIP,262
,Straight Party,,DEM,Lycoming,0300 BASTRESS TOWNSHIP,22
,Straight Party,,REP,Lycoming,0300 BASTRESS TOWNSHIP,148
,Straight Party,,GRN,Lycoming,0300 BASTRESS TOWNSHIP,0
,Straight Party,,LIB,Lycoming,0300 BASTRESS TOWNSHIP,0
Bob Casey Jr,U.S. Senate,,DEM,Lycoming,0300 BASTRESS TOWNSHIP,50
Lou Barletta,U.S. Senate,,REP,Lycoming,0300 BASTRESS TOWNSHIP,208
Neal Gale,U.S. Senate,,GRN,Lycoming,0300 BASTRESS TOWNSHIP,0
Dale R Kerns Jr,U.S. Senate,,LIB,Lycoming,0300 BASTRESS TOWNSHIP,0
Write In Votes,U.S. Senate,,,Lycoming,0300 BASTRESS TOWNSHIP,0
