county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Chester,005 Atglen,Registered Voters,"","","",838,"","",""
Chester,005 Atglen,Ballots Cast,"","","",552,491,60,1
Chester,005 Atglen,U.S. Senate,"",DEM,John Fetterman,258,205,52,1
Chester,005 Atglen,U.S. Senate,"",REP,Mehmet Oz,268,262,6,0
Chester,005 Atglen,U.S. Senate,"",LIB,Erik Gerhardt,18,18,0,0
Chester,005 Atglen,U.S. Senate,"",GRN,Richard L. Weiss,2,1,1,0
Chester,005 Atglen,U.S. Senate,"",KEY,Daniel Wassmer,3,2,1,0
Chester,005 Atglen,U.S. Senate,"","",Write Ins,2,2,0,0
Chester,005 Atglen,Governor,"",DEM,Josh Shapiro,271,216,54,1
Chester,005 Atglen,Governor,"",REP,Douglas V. Mastriano,257,253,4,0
Chester,005 Atglen,Governor,"",LIB,Matt Hackenburg,11,11,0,0
Chester,005 Atglen,Governor,"",GRN,Christina DiGiulio,4,2,2,0
Chester,005 Atglen,Governor,"",KEY,Joe Soloski,3,3,0,0
Chester,005 Atglen,Governor,"","",Write Ins,2,2,0,0
Chester,005 Atglen,U.S. House,6,DEM,Chrissy Houlahan,269,213,55,1
Chester,005 Atglen,U.S. House,6,REP,Guy Ciarrocchi,282,277,5,0
Chester,005 Atglen,U.S. House,6,"",Write Ins,0,0,0,0
Chester,005 Atglen,State Senate,44,DEM,Katie Muth,255,199,55,1
Chester,005 Atglen,State Senate,44,REP,Jessica Florio,292,287,5,0
Chester,005 Atglen,State Senate,44,"",Write Ins,1,1,0,0
Chester,005 Atglen,General Assembly,74,DEM,Dan Williams,249,196,52,1
Chester,005 Atglen,General Assembly,74,REP,Dale Hensel,297,291,6,0
Chester,005 Atglen,General Assembly,74,"",Write Ins,0,0,0,0
Chester,010 Avondale,Registered Voters,"","","",495,"","",""
Chester,010 Avondale,Ballots Cast,"","","",254,212,41,1
Chester,010 Avondale,U.S. Senate,"",DEM,John Fetterman,162,124,37,1
Chester,010 Avondale,U.S. Senate,"",REP,Mehmet Oz,77,76,1,0
Chester,010 Avondale,U.S. Senate,"",LIB,Erik Gerhardt,5,5,0,0
Chester,010 Avondale,U.S. Senate,"",GRN,Richard L. Weiss,5,2,3,0
Chester,010 Avondale,U.S. Senate,"",KEY,Daniel Wassmer,1,1,0,0
Chester,010 Avondale,U.S. Senate,"","",Write Ins,0,0,0,0
Chester,010 Avondale,Governor,"",DEM,Josh Shapiro,169,133,35,1
Chester,010 Avondale,Governor,"",REP,Douglas V. Mastriano,71,68,3,0
Chester,010 Avondale,Governor,"",LIB,Matt Hackenburg,5,5,0,0
Chester,010 Avondale,Governor,"",GRN,Christina DiGiulio,4,2,2,0
Chester,010 Avondale,Governor,"",KEY,Joe Soloski,0,0,0,0
Chester,010 Avondale,Governor,"","",Write Ins,1,1,0,0
Chester,010 Avondale,U.S. House,6,DEM,Chrissy Houlahan,164,126,37,1
Chester,010 Avondale,U.S. House,6,REP,Guy Ciarrocchi,87,83,4,0
Chester,010 Avondale,U.S. House,6,"",Write Ins,1,1,0,0
Chester,010 Avondale,General Assembly,158,DEM,Christina Sappey,155,118,36,1
Chester,010 Avondale,General Assembly,158,REP,Leon Spencer,95,91,4,0
Chester,010 Avondale,General Assembly,158,"",Write Ins,1,1,0,0
Chester,014 Birmingham 1,Registered Voters,"","","",1251,"","",""
Chester,014 Birmingham 1,Ballots Cast,"","","",927,705,214,8
Chester,014 Birmingham 1,U.S. Senate,"",DEM,John Fetterman,497,334,157,6
Chester,014 Birmingham 1,U.S. Senate,"",REP,Mehmet Oz,405,350,53,2
