candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Susquehanna,Apolacon Twp,333
,Ballots Cast,,,Susquehanna,Apolacon Twp,222
,Straight Party,,DEM,Susquehanna,Apolacon Twp,30
,Straight Party,,REP,Susquehanna,Apolacon Twp,93
,Straight Party,,GRN,Susquehanna,Apolacon Twp,0
,Straight Party,,LIB,Susquehanna,Apolacon Twp,0
Bob Casey Jr,U.S. Senate,,DEM,Susquehanna,Apolacon Twp,64
Lou Barletta,U.S. Senate,,REP,Susquehanna,Apolacon Twp,144
Neal Gale,U.S. Senate,,GRN,Susquehanna,Apolacon Twp,1
Dale R Kerns Jr,U.S. Senate,,LIB,Susquehanna,Apolacon Twp,4
Write In Votes,U.S. Senate,,,Susquehanna,Apolacon Twp,1
Tom Wolf John Fetterman,Governor,,DEM,Susquehanna,Apolacon Twp,52
Scott R. Wagner Jeff Bartos,Governor,,REP,Susquehanna,Apolacon Twp,146
Paul Glover Jocolyn Bowser-Bostick,Governor,,GRN,Susquehanna,Apolacon Twp,0
Ken V. Krawchuk Kathleen S. Smith,Governor,,LIB,Susquehanna,Apolacon Twp,5
Denny Wolfe (W),Governor,,,Susquehanna,Apolacon Twp,0
We The People (W),Governor,,,Susquehanna,Apolacon Twp,0
Denny Wolff (W),Governor,,,Susquehanna,Apolacon Twp,0
Paul Mango (W),Governor,,,Susquehanna,Apolacon Twp,0
Jeff Bartos-Gov Kathleen S Smith- LT Gov (W),Governor,,,Susquehanna,Apolacon Twp,0
Laura Ellsworth (W),Governor,,,Susquehanna,Apolacon Twp,0
Mickey Mouse (W),Governor,,,Susquehanna,Apolacon Twp,0
Robert Feigrnley (W),Governor,,,Susquehanna,Apolacon Twp,0
Tom Mango (W),Governor,,,Susquehanna,Apolacon Twp,0
Write In Votes,Governor,,,Susquehanna,Apolacon Twp,0
Marc Friedenberg,U.S. House,12,DEM,Susquehanna,Apolacon Twp,61
Tom Marino,U.S. House,12,REP,Susquehanna,Apolacon Twp,150
Write In Votes (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Doug Mclinko (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Kerry Patton (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
We The People (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Leon P Whitney (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Ron Fisher (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
John Chrin (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Bo Beeman (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Sunday Hunting (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Brad Arnold (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Christpher E Evans (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Loois Daytov Brotzman (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Judy Herschel (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Patrick Lamberson Sr (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Matt Cartwright (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Anyone Else (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Jerry Kairnes (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Jonathan Fritz (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Jesus (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Mat Pasecki (W),U.S. House,12,,Susquehanna,Apolacon Twp,0
Write In,U.S. House,12,,Susquehanna,Apolacon Twp,0
Donna Iannone,State House,110,DEM,Susquehanna,Apolacon Twp,46
Tina Pickett,State House,110,REP,Susquehanna,Apolacon Twp,155
Sunday Hunting (W),State House,110,,Susquehanna,Apolacon Twp,0
James Bush (W),State House,110,,Susquehanna,Apolacon Twp,1
None (W),State House,110,,Susquehanna,Apolacon Twp,0
Frank Romanowski (W),State House,110,,Susquehanna,Apolacon Twp,0
Daisy Lillian Walker (W),State House,110,,Susquehanna,Apolacon Twp,0
Amanda Mitchell (W),State House,110,,Susquehanna,Apolacon Twp,0
Write In,State House,110,,Susquehanna,Apolacon Twp,0
Lisa Baker,State Senate,20,REP,Susquehanna,Apolacon Twp,
John J. Sweeney,State Senate,20,GRN,Susquehanna,Apolacon Twp,
Jerry Usher (W),State Senate,20,,Susquehanna,Apolacon Twp,
Jamie V. Koziol (W),State Senate,20,,Susquehanna,Apolacon Twp,
Democrat (W),State Senate,20,,Susquehanna,Apolacon Twp,
Rhonda K Longbrake (W),State Senate,20,,Susquehanna,Apolacon Twp,
Dustin D. Borton (W),State Senate,20,,Susquehanna,Apolacon Twp,
Father David Cramer (W),State Senate,20,,Susquehanna,Apolacon Twp,
Bob Casey (W),State Senate,20,,Susquehanna,Apolacon Twp,
Colleen A Mangan (W),State Senate,20,,Susquehanna,Apolacon Twp,
Todd A Spry (W),State Senate,20,,Susquehanna,Apolacon Twp,
Brenda Pruitt (W),State Senate,20,,Susquehanna,Apolacon Twp,
Sunday Hunting (W),State Senate,20,,Susquehanna,Apolacon Twp,
Russ Elliott (W),State Senate,20,,Susquehanna,Apolacon Twp,
Bruce Moorehead (W),State Senate,20,,Susquehanna,Apolacon Twp,
Joni Kaiser (W),State Senate,20,,Susquehanna,Apolacon Twp,
Dr. Richard Solid (W),State Senate,20,,Susquehanna,Apolacon Twp,
Bruce (W),State Senate,20,,Susquehanna,Apolacon Twp,
Maryann Warren (W),State Senate,20,,Susquehanna,Apolacon Twp,
Jesus Christ (W),State Senate,20,,Susquehanna,Apolacon Twp,
Bob Tinsley (W),State Senate,20,,Susquehanna,Apolacon Twp,
Rick Santorum (W),State Senate,20,,Susquehanna,Apolacon Twp,
James Pickering (W),State Senate,20,,Susquehanna,Apolacon Twp,
Jerry Gere (W),State Senate,20,,Susquehanna,Apolacon Twp,
Pat Mellow (W),State Senate,20,,Susquehanna,Apolacon Twp,
Jerm Kuruds (W),State Senate,20,,Susquehanna,Apolacon Twp,
Patrcia McCabe (W),State Senate,20,,Susquehanna,Apolacon Twp,
Jerry Kuruts (W),State Senate,20,,Susquehanna,Apolacon Twp,
Robert G. Mcnamara Jr (W),State Senate,20,,Susquehanna,Apolacon Twp,
Write In,State Senate,20,,Susquehanna,Apolacon Twp,
Becky Kerr-Kinney,State House,111,DEM,Susquehanna,Apolacon Twp,
Jonathan Fritz,State House,111,REP,Susquehanna,Apolacon Twp,
Write-In (W),State House,111,,Susquehanna,Apolacon Twp,
We The People (W),State House,111,,Susquehanna,Apolacon Twp,
Leon P Whitney (W),State House,111,,Susquehanna,Apolacon Twp,
Robert Zupanovich (W),State House,111,,Susquehanna,Apolacon Twp,
Stephen W. Spero (W),State House,111,,Susquehanna,Apolacon Twp,
Sean Conaty (W),State House,111,,Susquehanna,Apolacon Twp,
Patrick Lamberson Jr (W),State House,111,,Susquehanna,Apolacon Twp,
Sandra Major (W),State House,111,,Susquehanna,Apolacon Twp,
Jerry Birmelin (W),State House,111,,Susquehanna,Apolacon Twp,
Thomas O' Reiln (W),State House,111,,Susquehanna,Apolacon Twp,
Thomas O'Reilly (W),State House,111,,Susquehanna,Apolacon Twp,
Stephanie Clark (W),State House,111,,Susquehanna,Apolacon Twp,
Robert A. Zupanovich (W),State House,111,,Susquehanna,Apolacon Twp,
Write In,State House,111,,Susquehanna,Apolacon Twp,
,Registered Voters,,,Susquehanna,Ararat Twp,351
,Ballots Cast,,,Susquehanna,Ararat Twp,214
,Straight Party,,DEM,Susquehanna,Ararat Twp,25
,Straight Party,,REP,Susquehanna,Ararat Twp,81
,Straight Party,,GRN,Susquehanna,Ararat Twp,0
,Straight Party,,LIB,Susquehanna,Ararat Twp,0
