candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Snyder,Adams Township,554
,Ballots Cast,,,Snyder,Adams Township,476
,Ballots Cast Blank,,,Snyder,Adams Township,0
Joseph R. Biden,President,,DEM,Snyder,Adams Township,80
Donald J. Trump,President,,REP,Snyder,Adams Township,391
Jorgensen and Cohen,President,,LIB,Snyder,Adams Township,3
Write-Ins,President,,,Snyder,Adams Township,0
Over Votes,President,,,Snyder,Adams Township,0
Under Votes,President,,,Snyder,Adams Township,2
Josh Shapiro,Attorney General,,DEM,Snyder,Adams Township,92
Heather Heidelbaugh,Attorney General,,REP,Snyder,Adams Township,366
Daniel Wassmer,Attorney General,,LIB,Snyder,Adams Township,3
Richard L Weiss,Attorney General,,GRE,Snyder,Adams Township,2
Write-Ins,Attorney General,,,Snyder,Adams Township,0
Over Votes,Attorney General,,,Snyder,Adams Township,0
Under Votes,Attorney General,,,Snyder,Adams Township,13
Nina Ahmad,Auditor General,,DEM,Snyder,Adams Township,68
Timothy Defoor,Auditor General,,REP,Snyder,Adams Township,379
Jennifer Moore,Auditor General,,LIB,Snyder,Adams Township,11
Olivia Faison,Auditor General,,GRE,Snyder,Adams Township,0
Write-Ins,Auditor General,,,Snyder,Adams Township,0
Over Votes,Auditor General,,,Snyder,Adams Township,0
Under Votes,Auditor General,,,Snyder,Adams Township,18
Joe Torsella,State Treasurer,,DEM,Snyder,Adams Township,72
Stacy L Garrity,State Treasurer,,REP,Snyder,Adams Township,383
Joe Soloski,State Treasurer,,LIB,Snyder,Adams Township,4
Timothy Runkle,State Treasurer,,GRE,Snyder,Adams Township,4
Write-Ins,State Treasurer,,,Snyder,Adams Township,0
Over Votes,State Treasurer,,,Snyder,Adams Township,0
Under Votes,State Treasurer,,,Snyder,Adams Township,13
Lee Griffin,U.S. House,12,DEM,Snyder,Adams Township,67
Fred Keller,U.S. House,12,REP,Snyder,Adams Township,405
Write-Ins,U.S. House,12,,Snyder,Adams Township,0
Over Votes,U.S. House,12,,Snyder,Adams Township,0
Under Votes,U.S. House,12,,Snyder,Adams Township,4
Michelle Siegel,State Senate,27,DEM,Snyder,Adams Township,75
John R Gordner,State Senate,27,REP,Snyder,Adams Township,387
Write-Ins,State Senate,27,,Snyder,Adams Township,0
Over Votes,State Senate,27,,Snyder,Adams Township,0
Under Votes,State Senate,27,,Snyder,Adams Township,14
Katie Evans,State House,85,DEM,Snyder,Adams Township,76
David H Rowe,State House,85,REP,Snyder,Adams Township,387
Write-Ins,State House,85,,Snyder,Adams Township,0
Over Votes,State House,85,,Snyder,Adams Township,0
Under Votes,State House,85,,Snyder,Adams Township,13
,Registered Voters,,,Snyder,Beaver Township,338
,Ballots Cast,,,Snyder,Beaver Township,309
,Ballots Cast Blank,,,Snyder,Beaver Township,0
Joseph R. Biden,President,,DEM,Snyder,Beaver Township,54
Donald J. Trump,President,,REP,Snyder,Beaver Township,251
Jorgensen and Cohen,President,,LIB,Snyder,Beaver Township,2
Write-Ins,President,,,Snyder,Beaver Township,0
Over Votes,President,,,Snyder,Beaver Township,0
Under Votes,President,,,Snyder,Beaver Township,2
Josh Shapiro,Attorney General,,DEM,Snyder,Beaver Township,62
Heather Heidelbaugh,Attorney General,,REP,Snyder,Beaver Township,234
Daniel Wassmer,Attorney General,,LIB,Snyder,Beaver Township,5
Richard L Weiss,Attorney General,,GRE,Snyder,Beaver Township,3
Write-Ins,Attorney General,,,Snyder,Beaver Township,0
Over Votes,Attorney General,,,Snyder,Beaver Township,0
Under Votes,Attorney General,,,Snyder,Beaver Township,5
Nina Ahmad,Auditor General,,DEM,Snyder,Beaver Township,48
Timothy Defoor,Auditor General,,REP,Snyder,Beaver Township,236
Jennifer Moore,Auditor General,,LIB,Snyder,Beaver Township,14
Olivia Faison,Auditor General,,GRE,Snyder,Beaver Township,2
Write-Ins,Auditor General,,,Snyder,Beaver Township,0
Over Votes,Auditor General,,,Snyder,Beaver Township,0
Under Votes,Auditor General,,,Snyder,Beaver Township,9
Joe Torsella,State Treasurer,,DEM,Snyder,Beaver Township,51
Stacy L Garrity,State Treasurer,,REP,Snyder,Beaver Township,245
Joe Soloski,State Treasurer,,LIB,Snyder,Beaver Township,5
Timothy Runkle,State Treasurer,,GRE,Snyder,Beaver Township,2
Write-Ins,State Treasurer,,,Snyder,Beaver Township,0
Over Votes,State Treasurer,,,Snyder,Beaver Township,0
Under Votes,State Treasurer,,,Snyder,Beaver Township,6
Lee Griffin,U.S. House,12,DEM,Snyder,Beaver Township,43
Fred Keller,U.S. House,12,REP,Snyder,Beaver Township,264
Write-Ins,U.S. House,12,,Snyder,Beaver Township,0
Over Votes,U.S. House,12,,Snyder,Beaver Township,0
Under Votes,U.S. House,12,,Snyder,Beaver Township,2
Michelle Siegel,State Senate,27,DEM,Snyder,Beaver Township,48
John R Gordner,State Senate,27,REP,Snyder,Beaver Township,251
Write-Ins,State Senate,27,,Snyder,Beaver Township,0
Over Votes,State Senate,27,,Snyder,Beaver Township,0
Under Votes,State Senate,27,,Snyder,Beaver Township,10
Katie Evans,State House,85,DEM,Snyder,Beaver Township,53
David H Rowe,State House,85,REP,Snyder,Beaver Township,249
Write-Ins,State House,85,,Snyder,Beaver Township,0
Over Votes,State House,85,,Snyder,Beaver Township,0
Under Votes,State House,85,,Snyder,Beaver Township,7
,Registered Voters,,,Snyder,Beavertown Borough,601
,Ballots Cast,,,Snyder,Beavertown Borough,515
,Ballots Cast Blank,,,Snyder,Beavertown Borough,0
Joseph R. Biden,President,,DEM,Snyder,Beavertown Borough,79
Donald J. Trump,President,,REP,Snyder,Beavertown Borough,429
Jorgensen and Cohen,President,,LIB,Snyder,Beavertown Borough,3
Write-Ins,President,,,Snyder,Beavertown Borough,3
Over Votes,President,,,Snyder,Beavertown Borough,0
Under Votes,President,,,Snyder,Beavertown Borough,1
Josh Shapiro,Attorney General,,DEM,Snyder,Beavertown Borough,98
Heather Heidelbaugh,Attorney General,,REP,Snyder,Beavertown Borough,393
Daniel Wassmer,Attorney General,,LIB,Snyder,Beavertown Borough,6
Richard L Weiss,Attorney General,,GRE,Snyder,Beavertown Borough,4
Write-Ins,Attorney General,,,Snyder,Beavertown Borough,0
Over Votes,Attorney General,,,Snyder,Beavertown Borough,0
Under Votes,Attorney General,,,Snyder,Beavertown Borough,14
Nina Ahmad,Auditor General,,DEM,Snyder,Beavertown Borough,63
Timothy Defoor,Auditor General,,REP,Snyder,Beavertown Borough,413
Jennifer Moore,Auditor General,,LIB,Snyder,Beavertown Borough,14
Olivia Faison,Auditor General,,GRE,Snyder,Beavertown Borough,4
Write-Ins,Auditor General,,,Snyder,Beavertown Borough,0
Over Votes,Auditor General,,,Snyder,Beavertown Borough,0
Under Votes,Auditor General,,,Snyder,Beavertown Borough,21
Joe Torsella,State Treasurer,,DEM,Snyder,Beavertown Borough,69
Stacy L Garrity,State Treasurer,,REP,Snyder,Beavertown Borough,417
