county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Clinton,ALLISON TOWNSHIP,Registered Voters,,,,167,,,
Clinton,ALLISON TOWNSHIP,Ballots Cast,,,,141,109,30,2
Clinton,ALLISON TOWNSHIP,Ballots Cast - Blank,,,,0,0,0,0
Clinton,ALLISON TOWNSHIP,President,,DEM,DEM JOSEPH R BIDEN,44,27,15,2
Clinton,ALLISON TOWNSHIP,President,,REP,REP DONALD J TRUMP,95,81,14,0
Clinton,ALLISON TOWNSHIP,President,,LIB,LIB JO JORGENSEN,1,0,1,0
Clinton,ALLISON TOWNSHIP,President,,,Write-In Totals,0,0,0,0
Clinton,ALLISON TOWNSHIP,President,,,Not Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,ATTORNEY GENERAL,,DEM,DEM JOSH SHAPIRO,58,36,20,2
Clinton,ALLISON TOWNSHIP,ATTORNEY GENERAL,,REP,REP HEATHER HEIDELBAUGH,79,70,9,0
Clinton,ALLISON TOWNSHIP,ATTORNEY GENERAL,,LIB,LIB DANIEL WASSMER,2,1,1,0
Clinton,ALLISON TOWNSHIP,ATTORNEY GENERAL,,GRN,GRN RICHARD L WEISS,1,1,0,0
Clinton,ALLISON TOWNSHIP,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0
Clinton,ALLISON TOWNSHIP,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,AUDITOR GENERAL,,DEM,DEM NINA AHMAD,44,27,16,1
Clinton,ALLISON TOWNSHIP,AUDITOR GENERAL,,REP,REP TIMOTHY DEFOOR,89,76,12,1
Clinton,ALLISON TOWNSHIP,AUDITOR GENERAL,,LIB,LIB JENNIFER MOORE,5,3,2,0
Clinton,ALLISON TOWNSHIP,AUDITOR GENERAL,,GRN,GRN OLIVIA FAISON,1,1,0,0
Clinton,ALLISON TOWNSHIP,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0
Clinton,ALLISON TOWNSHIP,AUDITOR GENERAL,,,Not Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,STATE TREASURER,,DEM,DEM JOE TORSELLA,51,31,18,2
Clinton,ALLISON TOWNSHIP,STATE TREASURER,,REP,REP STACY L GARRITY,87,76,11,0
Clinton,ALLISON TOWNSHIP,STATE TREASURER,,LIB,LIB JOE SOLOSKI,2,1,1,0
Clinton,ALLISON TOWNSHIP,STATE TREASURER,,GRN,GRN TIMOTHY RUNKLE,0,0,0,0
Clinton,ALLISON TOWNSHIP,STATE TREASURER,,,Write-In Totals,0,0,0,0
Clinton,ALLISON TOWNSHIP,STATE TREASURER,,,Not Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. House,12,DEM,DEM LEE GRIFFIN,46,28,16,2
Clinton,ALLISON TOWNSHIP,U.S. House,12,REP,REP FRED KELLER,93,79,14,0
Clinton,ALLISON TOWNSHIP,U.S. House,12,,Write-In Totals,0,0,0,0
Clinton,ALLISON TOWNSHIP,U.S. House,12,,Not Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Senate,25,DEM,DEM MARGIE BROWN,49,31,16,2
Clinton,ALLISON TOWNSHIP,State Senate,25,REP,REP CRIS DUSH,89,76,13,0
Clinton,ALLISON TOWNSHIP,State Senate,25,,Write-In Totals,0,0,0,0
Clinton,ALLISON TOWNSHIP,State Senate,25,,Not Assigned,0,0,0,0
Clinton,ALLISON TOWNSHIP,State House,76,DEM,DEM JOE WALTZ,62,43,17,2
Clinton,ALLISON TOWNSHIP,State House,76,REP,REP STEPHANIE BOROWICZ,79,66,13,0
Clinton,ALLISON TOWNSHIP,State House,76,,Write-In Totals,0,0,0,0
Clinton,ALLISON TOWNSHIP,State House,76,,Not Assigned,0,0,0,0
Clinton,AVIS BOROUGH,Registered Voters,,,,908,,,
Clinton,AVIS BOROUGH,Ballots Cast,,,,747,598,136,13
Clinton,AVIS BOROUGH,Ballots Cast - Blank,,,,0,0,0,0
Clinton,AVIS BOROUGH,President,,DEM,DEM JOSEPH R BIDEN,195,107,86,2
Clinton,AVIS BOROUGH,President,,REP,REP DONALD J TRUMP,540,484,46,10
