county,office,district,party,candidate,votes
York,Judge of the Superior Court 10 Year Term,,DEM,BRANDON NEUMAN,49393
York,Judge of the Superior Court 10 Year Term,,REP,MARIA BATTISTA,61397
York,Judge of the Superior Court 10 Year Term,,LBR,DANIEL WASSMER,2400
York,Judge of the Superior Court 10 Year Term,,Total,Write-In,83
York,Judge of the Superior Court 10 Year Term,,,JOSEPH HOSTLER,1
York,Judge of the Superior Court 10 Year Term,,,DANIEL WASSNER,1
York,Judge of the Superior Court 10 Year Term,,,DANIELLE KABACINSKI,1
York,Judge of the Superior Court 10 Year Term,,,WALTER WILLIAMS,1
York,Judge of the Superior Court 10 Year Term,,,LINDA KATONA,1
York,Judge of the Superior Court 10 Year Term,,,DOMINIC GERACI,1
York,Judge of the Superior Court 10 Year Term,,,JACK KENNEDY,1
York,Judge of the Superior Court 10 Year Term,,,GEORGE GERD,1
York,Judge of the Superior Court 10 Year Term,,,CRAIG METZLER,1
York,Judge of the Superior Court 10 Year Term,,,JOSH KREBS,1
York,Judge of the Superior Court 10 Year Term,,,CHRIS MENGES,1
York,Judge of the Superior Court 10 Year Term,,,CHRISTINE,0
York,Judge of the Superior Court 10 Year Term,,,CHRISTINE DONOHUE,3
York,Judge of the Superior Court 10 Year Term,,,RON PAUL,1
York,Judge of the Superior Court 10 Year Term,,,DAVID BENNETT,1
York,Judge of the Superior Court 10 Year Term,,,STEPHEN STONER,1
York,Judge of the Superior Court 10 Year Term,,,CHRIS WERNER,1
York,Judge of the Superior Court 10 Year Term,,,TODD PLATTE,1
York,Judge of the Superior Court 10 Year Term,,,SAMIEL ALEXANDER,1
York,Judge of the Superior Court 10 Year Term,,,BRIAN DAWKINS,1
York,Judge of the Superior Court 10 Year Term,,,NANCY A. BRUNK,1
York,Judge of the Superior Court 10 Year Term,,,SUEANN WHITMAN,1
York,Judge of the Superior Court 10 Year Term,,,LISA RAMSEY,1
York,Judge of the Superior Court 10 Year Term,,,JOSEPH DICANDELORO,1
York,Judge of the Superior Court 10 Year Term,,,NILES BENN,1
York,Judge of the Superior Court 10 Year Term,,,Overvotes,58
York,Judge of the Superior Court 10 Year Term,,,Undervotes,3294
York,Judge of the Commonwealth Court 10 Year Term,,DEM,STELLA TSAI,51009
York,Judge of the Commonwealth Court 10 Year Term,,REP,MATT WOLFORD,62933
York,Judge of the Commonwealth Court 10 Year Term,,Total,Write-In,102
York,Judge of the Commonwealth Court 10 Year Term,,,JOSEPH HOSTLER,1
York,Judge of the Commonwealth Court 10 Year Term,,,JOHN FIZZEL,0
York,Judge of the Commonwealth Court 10 Year Term,,,DANIELLE KABACINSKI,1
York,Judge of the Commonwealth Court 10 Year Term,,,WALTER WILLIAMS,1
York,Judge of the Commonwealth Court 10 Year Term,,,CHRIS WYATT,1
York,Judge of the Commonwealth Court 10 Year Term,,,LINDA KATONA,1
York,Judge of the Commonwealth Court 10 Year Term,,,DOMINIC GERACI,1
York,Judge of the Commonwealth Court 10 Year Term,,,TODD PLATTS,1
York,Judge of the Commonwealth Court 10 Year Term,,,WILL ABBOTT,0
York,Judge of the Commonwealth Court 10 Year Term,,,ALEX BISHOP,1
York,Judge of the Commonwealth Court 10 Year Term,,,CRAIG METZLER,1
York,Judge of the Commonwealth Court 10 Year Term,,,DOMINIC SANTOLERI,1
York,Judge of the Commonwealth Court 10 Year Term,,,RUSTY PAUL,1
York,Judge of the Commonwealth Court 10 Year Term,,,JOSH PRINCE,2
York,Judge of the Commonwealth Court 10 Year Term,,,RON PAUL,1
York,Judge of the Commonwealth Court 10 Year Term,,,ROBERT F. ENGLERT  JR.,1
York,Judge of the Commonwealth Court 10 Year Term,,,KATHRYN SCIAMANNA,1
York,Judge of the Commonwealth Court 10 Year Term,,,ROBERT KLINE,1
York,Judge of the Commonwealth Court 10 Year Term,,,DAVID BENNETT,1
York,Judge of the Commonwealth Court 10 Year Term,,,STEPHEN STONER,1
York,Judge of the Commonwealth Court 10 Year Term,,,SALLIE MUNDY,2
York,Judge of the Commonwealth Court 10 Year Term,,,MICHAEL WOJCIK,2
York,Judge of the Commonwealth Court 10 Year Term,,,JOHN R. CASH,1
York,Judge of the Commonwealth Court 10 Year Term,,,SUEANN WHITMAN,1
York,Judge of the Commonwealth Court 10 Year Term,,,RICK SANCHEZ,1
York,Judge of the Commonwealth Court 10 Year Term,,,MICHAEL HAAG,1
York,Judge of the Commonwealth Court 10 Year Term,,,LISA RAMSEY,1
York,Judge of the Commonwealth Court 10 Year Term,,,JOSEPH DICANDELORO,1
York,Judge of the Commonwealth Court 10 Year Term,,,NILES BENN,1
York,Judge of the Commonwealth Court 10 Year Term,,,HERM BAILEY,1
York,Judge of the Commonwealth Court 10 Year Term,,,PIPER SULTZBACH,0
York,Judge of the Commonwealth Court 10 Year Term,,,DAVE MILLS,1
York,Judge of the Commonwealth Court 10 Year Term,,,Overvotes,25
York,Judge of the Commonwealth Court 10 Year Term,,,Undervotes,2556
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,DEM/REP,CHRIS FERRO,76206
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,DEM/REP,PAUL W. MINNICH,75097
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,Total,Write-In,1521
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,,KANIKA HENDERSON,2
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,,BARBARA R. PETERS,1
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,,LAURA J. DOLLAR,1
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,,SEAN IRISH,1
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,,EMILY DIETRICH,1
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,,JEREMY HITE,1
York,Judge of the Court of Common Pleas (District 19) 10 Year Term,,,JASON FUTCHER,1
